order_id,customer_age,region,membership,channel,category,price,quantity,amount,amount_log,is_premium,amount_class,membership_ord,region_경기,region_대구,region_부산,region_서울,region_인천,ch_app,ch_web,cat_가전,cat_도서,cat_뷰티,cat_식품,cat_패션,customer_age_scaled,amount_scaled,quantity_scaled
O00779,53.0,부산,silver,app,뷰티,129900.0,3,389700.0,12.873135057399978,0,high,2,0,0,1,0,0,1,0,0,0,1,0,0,1.5,4.998571428571428,2.0
O00780,41.0,경기,basic,app,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,1,0,0,1,0,0,0,0.5,-0.14142857142857143,0.0
O00782,17.0,경기,basic,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,0,1,0,1,0,0,0,-1.5,-0.14142857142857143,0.0
O00783,23.0,서울,basic,web,식품,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.0,-0.1442857142857143,2.0
O00784,50.0,서울,basic,app,뷰티,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,1,0,0,0,1,0,0,1.25,-0.14142857142857143,0.0
O00785,51.0,서울,basic,app,식품,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,1,0,0,0,0,1,0,1.3333333333333333,-0.14142857142857143,0.0
O00786,36.0,대구,basic,web,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,1,0,0,0,0,1,0,0,1,0,0,0.08333333333333333,0.2857142857142857,1.0
O00787,19.0,경기,vip,app,뷰티,9900.0,2,19800.0,9.893487720457795,1,low,4,1,0,0,0,0,1,0,0,0,1,0,0,-1.3333333333333333,-0.2857142857142857,1.0
O00788,25.0,경기,basic,web,가전,9900.0,2,19800.0,9.893487720457795,0,low,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.8333333333333334,-0.2857142857142857,1.0
O00789,20.0,경기,basic,web,뷰티,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,0,1,0,0,1,0,0,-1.25,-0.14142857142857143,0.0
O00790,20.0,대구,basic,app,식품,129900.0,1,129900.0,11.774527900858468,0,high,1,0,1,0,0,0,1,0,0,0,0,1,0,-1.25,1.2871428571428571,0.0
O00791,53.0,서울,silver,web,가전,19900.0,2,39800.0,10.591647316585027,0,mid,2,0,0,0,1,0,0,1,1,0,0,0,0,1.5,0.0,1.0
O00792,54.0,경기,basic,web,가전,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,0,1,1,0,0,0,0,1.5833333333333333,-0.2842857142857143,0.0
O00793,25.0,경기,basic,app,뷰티,49900.0,1,49900.0,10.817796321618971,0,mid,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.8333333333333334,0.1442857142857143,0.0
O00794,35.0,경기,silver,app,도서,29900.0,3,89700.0,11.404237196256764,0,mid,2,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0.7128571428571429,2.0
O00796,35.0,인천,basic,app,가전,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0,-0.2842857142857143,0.0
O00797,50.0,대구,basic,app,뷰티,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,1,0,0,0,1,0,0,0,1,0,0,1.25,0.2842857142857143,2.0
O00798,45.0,경기,basic,web,도서,249900.0,1,249900.0,12.428820118415677,0,high,1,1,0,0,0,0,0,1,0,1,0,0,0,0.8333333333333334,3.0014285714285713,0.0
O00799,42.0,부산,basic,web,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,1,0,0,0,1,0,0,1,0,0,0.5833333333333334,-0.42714285714285716,0.0
O00800,33.0,대구,basic,app,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.16666666666666666,-0.2842857142857143,0.0
O00801,46.0,부산,gold,web,가전,9900.0,1,9900.0,9.200391041122515,1,low,3,0,0,1,0,0,0,1,1,0,0,0,0,0.9166666666666666,-0.42714285714285716,0.0
O00802,41.0,서울,silver,app,가전,19900.0,2,39800.0,10.591647316585027,0,mid,2,0,0,0,1,0,1,0,1,0,0,0,0,0.5,0.0,1.0
O00803,39.0,경기,silver,app,패션,49900.0,3,149700.0,11.916395250412128,0,high,2,1,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,1.57,2.0
O00804,34.0,경기,basic,app,도서,19900.0,2,39800.0,10.591647316585027,0,mid,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.08333333333333333,0.0,1.0
O00805,38.0,경기,vip,web,도서,9900.0,1,9900.0,9.200391041122515,1,low,4,1,0,0,0,0,0,1,0,1,0,0,0,0.25,-0.42714285714285716,0.0
O00806,38.0,부산,basic,app,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,1,0,0,1,0,0,1,0,0,0,0.25,-0.14142857142857143,0.0
O00807,30.0,대구,basic,web,식품,9900.0,1,9900.0,9.200391041122515,0,low,1,0,1,0,0,0,0,1,0,0,0,1,0,-0.4166666666666667,-0.42714285714285716,0.0
O00808,28.0,대구,silver,web,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,2,0,1,0,0,0,0,1,0,0,1,0,0,-0.5833333333333334,-0.42714285714285716,0.0
O00809,26.0,경기,basic,web,가전,89900.0,3,269700.0,12.505069216944454,0,high,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.75,3.2842857142857143,2.0
O00810,27.0,서울,basic,web,도서,49900.0,2,99800.0,11.510933482289435,0,mid,1,0,0,0,1,0,0,1,0,1,0,0,0,-0.6666666666666666,0.8571428571428571,1.0
O00811,33.0,대구,silver,app,패션,129900.0,2,259800.0,12.467671232325932,0,high,2,0,1,0,0,0,1,0,0,0,0,0,1,-0.16666666666666666,3.142857142857143,1.0
O00812,32.0,인천,gold,web,도서,89900.0,1,89900.0,11.40646434386837,1,mid,3,0,0,0,0,1,0,1,0,1,0,0,0,-0.25,0.7157142857142857,0.0
O00813,29.0,서울,basic,web,뷰티,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.5,0.1442857142857143,0.0
O00814,29.0,대구,silver,app,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,2,0,1,0,0,0,1,0,0,0,1,0,0,-0.5,-0.42714285714285716,0.0
O00816,47.0,경기,basic,app,식품,89900.0,3,269700.0,12.505069216944454,0,high,1,1,0,0,0,0,1,0,0,0,0,1,0,1.0,3.2842857142857143,2.0
O00817,35.0,경기,basic,web,가전,49900.0,2,99800.0,11.510933482289435,0,mid,1,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0.8571428571428571,1.0
O00819,27.0,서울,basic,app,패션,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.2842857142857143,0.0
O00820,33.0,서울,basic,web,가전,89900.0,1,89900.0,11.40646434386837,0,mid,1,0,0,0,1,0,0,1,1,0,0,0,0,-0.16666666666666666,0.7157142857142857,0.0
O00822,44.0,서울,silver,web,가전,249900.0,1,249900.0,12.428820118415677,0,high,2,0,0,0,1,0,0,1,1,0,0,0,0,0.75,3.0014285714285713,0.0
O00823,44.0,서울,silver,app,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,2,0,0,0,1,0,1,0,0,0,1,0,0,0.75,-0.42714285714285716,0.0
O00824,43.0,서울,basic,web,도서,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,0,1,0,1,0,0,0,0.6666666666666666,-0.2842857142857143,0.0
O00825,39.0,경기,gold,web,도서,19900.0,2,39800.0,10.591647316585027,1,mid,3,1,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.0,1.0
O00826,39.0,대구,vip,web,도서,49900.0,2,99800.0,11.510933482289435,1,mid,4,0,1,0,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.8571428571428571,1.0
O00827,37.0,서울,gold,web,도서,9900.0,2,19800.0,9.893487720457795,1,low,3,0,0,0,1,0,0,1,0,1,0,0,0,0.16666666666666666,-0.2857142857142857,1.0
O00828,31.0,서울,basic,web,도서,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,1,0,0,1,0,1,0,0,0,-0.3333333333333333,-0.42714285714285716,0.0
O00829,36.0,부산,silver,app,도서,249900.0,1,249900.0,12.428820118415677,0,high,2,0,0,1,0,0,1,0,0,1,0,0,0,0.08333333333333333,3.0014285714285713,0.0
O00830,37.0,경기,basic,web,패션,9900.0,1,9900.0,9.200391041122515,0,low,1,1,0,0,0,0,0,1,0,0,0,0,1,0.16666666666666666,-0.42714285714285716,0.0
O00831,41.0,서울,basic,web,식품,89900.0,2,179800.0,12.099605962739451,0,high,1,0,0,0,1,0,0,1,0,0,0,1,0,0.5,2.0,1.0
O00832,36.0,경기,basic,app,도서,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,1,0,0,1,0,0,0,0.08333333333333333,-0.2842857142857143,0.0
O00833,54.0,서울,silver,app,식품,89900.0,2,179800.0,12.099605962739451,0,high,2,0,0,0,1,0,1,0,0,0,0,1,0,1.5833333333333333,2.0,1.0
O00834,24.0,서울,silver,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,1,0,0,1,0,1,0,0,0,-0.9166666666666666,-0.14142857142857143,0.0
O00835,42.0,경기,basic,web,가전,129900.0,2,259800.0,12.467671232325932,0,high,1,1,0,0,0,0,0,1,1,0,0,0,0,0.5833333333333334,3.142857142857143,1.0
O00836,35.0,경기,basic,web,도서,129900.0,1,129900.0,11.774527900858468,0,high,1,1,0,0,0,0,0,1,0,1,0,0,0,0.0,1.2871428571428571,0.0
O00837,35.0,대구,basic,app,뷰티,9900.0,2,19800.0,9.893487720457795,0,low,1,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-0.2857142857142857,1.0
O00838,28.0,서울,basic,web,패션,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.5833333333333334,-0.1442857142857143,2.0
O00839,44.0,경기,basic,app,가전,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,1,0,1,0,0,0,0,0.75,-0.2842857142857143,0.0
O00840,41.0,경기,basic,app,가전,49900.0,1,49900.0,10.817796321618971,0,mid,1,1,0,0,0,0,1,0,1,0,0,0,0,0.5,0.1442857142857143,0.0
O00841,43.0,서울,gold,app,뷰티,89900.0,2,179800.0,12.099605962739451,1,high,3,0,0,0,1,0,1,0,0,0,1,0,0,0.6666666666666666,2.0,1.0
O00842,37.0,부산,basic,web,도서,29900.0,3,89700.0,11.404237196256764,0,mid,1,0,0,1,0,0,0,1,0,1,0,0,0,0.16666666666666666,0.7128571428571429,2.0
O00843,32.0,서울,basic,web,패션,29900.0,3,89700.0,11.404237196256764,0,mid,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.25,0.7128571428571429,2.0
O00844,34.0,대구,basic,web,가전,9900.0,1,9900.0,9.200391041122515,0,low,1,0,1,0,0,0,0,1,1,0,0,0,0,-0.08333333333333333,-0.42714285714285716,0.0
O00846,17.0,경기,silver,app,가전,249900.0,1,249900.0,12.428820118415677,0,high,2,1,0,0,0,0,1,0,1,0,0,0,0,-1.5,3.0014285714285713,0.0
O00847,43.0,서울,silver,app,도서,19900.0,3,59700.0,10.997104049659168,0,mid,2,0,0,0,1,0,1,0,0,1,0,0,0,0.6666666666666666,0.2842857142857143,2.0
O00848,57.0,대구,basic,app,가전,29900.0,1,29900.0,10.305647203635566,0,low,1,0,1,0,0,0,1,0,1,0,0,0,0,1.8333333333333333,-0.14142857142857143,0.0
O00849,39.0,경기,silver,app,가전,9900.0,2,19800.0,9.893487720457795,0,low,2,1,0,0,0,0,1,0,1,0,0,0,0,0.3333333333333333,-0.2857142857142857,1.0
O00850,32.0,경기,basic,web,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.25,0.2857142857142857,1.0
O00851,34.0,서울,silver,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,1,0,0,1,0,1,0,0,0,-0.08333333333333333,-0.14142857142857143,0.0
O00852,41.0,부산,vip,web,뷰티,9900.0,2,19800.0,9.893487720457795,1,low,4,0,0,1,0,0,0,1,0,0,1,0,0,0.5,-0.2857142857142857,1.0
O00853,33.0,서울,silver,app,뷰티,19900.0,2,39800.0,10.591647316585027,0,mid,2,0,0,0,1,0,1,0,0,0,1,0,0,-0.16666666666666666,0.0,1.0
O00854,43.0,인천,gold,app,도서,19900.0,1,19900.0,9.898525260706313,1,low,3,0,0,0,0,1,1,0,0,1,0,0,0,0.6666666666666666,-0.2842857142857143,0.0
O00855,33.0,서울,silver,app,뷰티,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,1,0,1,0,0,0,1,0,0,-0.16666666666666666,-0.14142857142857143,0.0
O00856,50.0,서울,basic,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,0,1,0,1,0,0,0,1.25,-0.14142857142857143,0.0
O00857,50.0,서울,vip,web,뷰티,9900.0,3,29700.0,10.298935994257638,1,low,4,0,0,0,1,0,0,1,0,0,1,0,0,1.25,-0.1442857142857143,2.0
O00858,32.0,경기,basic,app,식품,49900.0,1,49900.0,10.817796321618971,0,mid,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.25,0.1442857142857143,0.0
O00859,34.0,경기,silver,web,뷰티,49900.0,1,49900.0,10.817796321618971,0,mid,2,1,0,0,0,0,0,1,0,0,1,0,0,-0.08333333333333333,0.1442857142857143,0.0
O00860,35.0,서울,basic,app,가전,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,1.0
O00861,35.0,부산,basic,app,도서,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,-0.1442857142857143,2.0
O00862,26.0,경기,basic,app,패션,49900.0,3,149700.0,11.916395250412128,0,high,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.75,1.57,2.0
O00863,25.0,경기,basic,web,패션,129900.0,2,259800.0,12.467671232325932,0,high,1,1,0,0,0,0,0,1,0,0,0,0,1,-0.8333333333333334,3.142857142857143,1.0
O00864,46.0,경기,basic,web,도서,19900.0,3,59700.0,10.997104049659168,0,mid,1,1,0,0,0,0,0,1,0,1,0,0,0,0.9166666666666666,0.2842857142857143,2.0
O00865,45.0,경기,silver,web,식품,19900.0,1,19900.0,9.898525260706313,0,low,2,1,0,0,0,0,0,1,0,0,0,1,0,0.8333333333333334,-0.2842857142857143,0.0
O00866,45.0,경기,basic,web,뷰티,9900.0,2,19800.0,9.893487720457795,0,low,1,1,0,0,0,0,0,1,0,0,1,0,0,0.8333333333333334,-0.2857142857142857,1.0
O00867,34.0,서울,basic,web,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.08333333333333333,0.2857142857142857,1.0
O00868,52.0,서울,silver,app,패션,9900.0,1,9900.0,9.200391041122515,0,low,2,0,0,0,1,0,1,0,0,0,0,0,1,1.4166666666666667,-0.42714285714285716,0.0
O00869,35.0,인천,basic,app,도서,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,0,1,1,0,0,1,0,0,0,0.0,-0.2842857142857143,0.0
O00870,43.0,대구,silver,web,도서,49900.0,1,49900.0,10.817796321618971,0,mid,2,0,1,0,0,0,0,1,0,1,0,0,0,0.6666666666666666,0.1442857142857143,0.0
O00871,23.0,서울,silver,web,식품,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,1,0,0,1,0,0,0,1,0,-1.0,-0.14142857142857143,0.0
O00872,33.0,서울,gold,web,식품,19900.0,2,39800.0,10.591647316585027,1,mid,3,0,0,0,1,0,0,1,0,0,0,1,0,-0.16666666666666666,0.0,1.0
O00873,34.0,경기,silver,web,뷰티,19900.0,3,59700.0,10.997104049659168,0,mid,2,1,0,0,0,0,0,1,0,0,1,0,0,-0.08333333333333333,0.2842857142857143,2.0
O00874,34.0,경기,basic,app,가전,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.08333333333333333,-0.14142857142857143,0.0
O00875,23.0,서울,silver,web,가전,9900.0,2,19800.0,9.893487720457795,0,low,2,0,0,0,1,0,0,1,1,0,0,0,0,-1.0,-0.2857142857142857,1.0
O00876,41.0,서울,basic,web,뷰티,9900.0,2,19800.0,9.893487720457795,0,low,1,0,0,0,1,0,0,1,0,0,1,0,0,0.5,-0.2857142857142857,1.0
O00877,44.0,부산,basic,web,가전,89900.0,1,89900.0,11.40646434386837,0,mid,1,0,0,1,0,0,0,1,1,0,0,0,0,0.75,0.7157142857142857,0.0
O00878,28.0,부산,gold,app,패션,9900.0,1,9900.0,9.200391041122515,1,low,3,0,0,1,0,0,1,0,0,0,0,0,1,-0.5833333333333334,-0.42714285714285716,0.0
O00879,25.0,서울,basic,app,가전,49900.0,3,149700.0,11.916395250412128,0,high,1,0,0,0,1,0,1,0,1,0,0,0,0,-0.8333333333333334,1.57,2.0
O00880,28.0,서울,gold,web,뷰티,129900.0,2,259800.0,12.467671232325932,1,high,3,0,0,0,1,0,0,1,0,0,1,0,0,-0.5833333333333334,3.142857142857143,1.0
O00881,39.0,서울,gold,app,가전,19900.0,1,19900.0,9.898525260706313,1,low,3,0,0,0,1,0,1,0,1,0,0,0,0,0.3333333333333333,-0.2842857142857143,0.0
O00882,30.0,부산,gold,app,도서,19900.0,2,39800.0,10.591647316585027,1,mid,3,0,0,1,0,0,1,0,0,1,0,0,0,-0.4166666666666667,0.0,1.0
O00883,34.0,서울,vip,app,식품,29900.0,2,59800.0,10.998777662206932,1,mid,4,0,0,0,1,0,1,0,0,0,0,1,0,-0.08333333333333333,0.2857142857142857,1.0
O00884,25.0,서울,basic,web,패션,89900.0,3,269700.0,12.505069216944454,0,high,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.8333333333333334,3.2842857142857143,2.0
O00885,53.0,부산,basic,app,도서,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,1,0,0,1,0,0,1,0,0,0,1.5,1.2871428571428571,0.0
O00886,36.0,서울,silver,app,도서,49900.0,3,149700.0,11.916395250412128,0,high,2,0,0,0,1,0,1,0,0,1,0,0,0,0.08333333333333333,1.57,2.0
O00887,45.0,부산,basic,app,뷰티,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,1,0,0,1,0,0,0,1,0,0,0.8333333333333334,-0.1442857142857143,2.0
O00888,39.0,서울,silver,app,식품,49900.0,2,99800.0,11.510933482289435,0,mid,2,0,0,0,1,0,1,0,0,0,0,1,0,0.3333333333333333,0.8571428571428571,1.0
O00889,35.0,서울,silver,app,식품,19900.0,2,39800.0,10.591647316585027,0,mid,2,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,1.0
O00890,34.0,서울,silver,web,패션,29900.0,2,59800.0,10.998777662206932,0,mid,2,0,0,0,1,0,0,1,0,0,0,0,1,-0.08333333333333333,0.2857142857142857,1.0
O00891,28.0,부산,basic,app,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.5833333333333334,-0.42714285714285716,0.0
O00892,31.0,인천,basic,app,패션,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,0,1,1,0,0,0,0,0,1,-0.3333333333333333,-0.42714285714285716,0.0
O00893,26.0,인천,basic,app,가전,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,0,0,1,1,0,1,0,0,0,0,-0.75,0.1442857142857143,0.0
O00894,25.0,서울,basic,web,도서,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,0,1,0,1,0,0,0,-0.8333333333333334,0.2857142857142857,1.0
O00895,54.0,부산,gold,app,패션,19900.0,2,39800.0,10.591647316585027,1,mid,3,0,0,1,0,0,1,0,0,0,0,0,1,1.5833333333333333,0.0,1.0
O00896,38.0,서울,basic,app,도서,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,1,0,0,1,0,0,0,0.25,-0.2842857142857143,0.0
O00897,48.0,서울,basic,web,뷰티,89900.0,2,179800.0,12.099605962739451,0,high,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0833333333333333,2.0,1.0
O00898,28.0,인천,basic,app,가전,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,0,0,1,1,0,1,0,0,0,0,-0.5833333333333334,0.1442857142857143,0.0
O00899,24.0,서울,silver,app,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,2,0,0,0,1,0,1,0,0,0,1,0,0,-0.9166666666666666,-0.2842857142857143,0.0
O00900,26.0,서울,silver,app,가전,9900.0,1,9900.0,9.200391041122515,0,low,2,0,0,0,1,0,1,0,1,0,0,0,0,-0.75,-0.42714285714285716,0.0
O00901,31.0,서울,basic,web,가전,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,0,1,0,0,1,1,0,0,0,0,-0.3333333333333333,0.0,1.0
O00902,35.0,서울,basic,web,도서,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,1,0,0,1,0,1,0,0,0,0.0,1.2871428571428571,0.0
O00903,34.0,서울,basic,app,뷰티,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,1,0,0,0,1,0,0,-0.08333333333333333,-0.14142857142857143,0.0
O00904,28.0,경기,basic,web,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,1,1,0,0,0,0,0,1,0,0,1,0,0,-0.5833333333333334,0.2857142857142857,1.0
O00905,36.0,경기,silver,app,패션,29900.0,3,89700.0,11.404237196256764,0,mid,2,1,0,0,0,0,1,0,0,0,0,0,1,0.08333333333333333,0.7128571428571429,2.0
O00906,37.0,인천,silver,web,뷰티,19900.0,3,59700.0,10.997104049659168,0,mid,2,0,0,0,0,1,0,1,0,0,1,0,0,0.16666666666666666,0.2842857142857143,2.0
O00907,41.0,인천,basic,app,패션,89900.0,1,89900.0,11.40646434386837,0,mid,1,0,0,0,0,1,1,0,0,0,0,0,1,0.5,0.7157142857142857,0.0
O00908,48.0,서울,basic,web,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0833333333333333,0.2857142857142857,1.0
O00909,32.0,서울,vip,app,식품,9900.0,3,29700.0,10.298935994257638,1,low,4,0,0,0,1,0,1,0,0,0,0,1,0,-0.25,-0.1442857142857143,2.0
O00910,46.0,서울,basic,web,식품,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,1,0,0,1,0,0,0,1,0,0.9166666666666666,-0.42714285714285716,0.0
O00911,36.0,경기,silver,web,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,2,1,0,0,0,0,0,1,0,0,1,0,0,0.08333333333333333,0.2857142857142857,1.0
O00912,21.0,서울,basic,web,뷰티,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,1,0,0,1,0,0,1,0,0,-1.1666666666666667,1.2871428571428571,0.0
O00913,51.0,경기,basic,web,패션,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,0,1,0,0,0,0,1,1.3333333333333333,-0.2842857142857143,0.0
O00914,55.0,경기,basic,app,가전,89900.0,2,179800.0,12.099605962739451,0,high,1,1,0,0,0,0,1,0,1,0,0,0,0,1.6666666666666667,2.0,1.0
O00915,41.0,경기,silver,app,패션,49900.0,2,99800.0,11.510933482289435,0,mid,2,1,0,0,0,0,1,0,0,0,0,0,1,0.5,0.8571428571428571,1.0
O00917,33.0,서울,basic,app,패션,9900.0,2,19800.0,9.893487720457795,0,low,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.16666666666666666,-0.2857142857142857,1.0
O00918,31.0,대구,basic,web,가전,9900.0,2,19800.0,9.893487720457795,0,low,1,0,1,0,0,0,0,1,1,0,0,0,0,-0.3333333333333333,-0.2857142857142857,1.0
O00919,46.0,부산,basic,app,뷰티,49900.0,2,99800.0,11.510933482289435,0,mid,1,0,0,1,0,0,1,0,0,0,1,0,0,0.9166666666666666,0.8571428571428571,1.0
O00921,50.0,인천,basic,app,식품,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,0,1,1,0,0,0,0,1,0,1.25,-0.2842857142857143,0.0
O00922,35.0,경기,basic,web,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.2857142857142857,1.0
O00923,31.0,인천,gold,app,뷰티,49900.0,1,49900.0,10.817796321618971,1,mid,3,0,0,0,0,1,1,0,0,0,1,0,0,-0.3333333333333333,0.1442857142857143,0.0
O00924,30.0,부산,basic,web,패션,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.4166666666666667,-0.42714285714285716,0.0
O00925,28.0,경기,basic,app,가전,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.5833333333333334,-0.2842857142857143,0.0
O00926,40.0,서울,vip,web,뷰티,29900.0,1,29900.0,10.305647203635566,1,low,4,0,0,0,1,0,0,1,0,0,1,0,0,0.4166666666666667,-0.14142857142857143,0.0
O00927,23.0,서울,basic,app,패션,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,1,0,0,0,0,0,1,-1.0,-0.14142857142857143,0.0
O00928,28.0,경기,vip,app,도서,89900.0,1,89900.0,11.40646434386837,1,mid,4,1,0,0,0,0,1,0,0,1,0,0,0,-0.5833333333333334,0.7157142857142857,0.0
O00929,47.0,경기,basic,app,식품,9900.0,2,19800.0,9.893487720457795,0,low,1,1,0,0,0,0,1,0,0,0,0,1,0,1.0,-0.2857142857142857,1.0
O00930,26.0,서울,gold,web,가전,89900.0,1,89900.0,11.40646434386837,1,mid,3,0,0,0,1,0,0,1,1,0,0,0,0,-0.75,0.7157142857142857,0.0
O00931,43.0,서울,silver,app,가전,49900.0,1,49900.0,10.817796321618971,0,mid,2,0,0,0,1,0,1,0,1,0,0,0,0,0.6666666666666666,0.1442857142857143,0.0
O00932,16.0,인천,gold,web,가전,29900.0,1,29900.0,10.305647203635566,1,low,3,0,0,0,0,1,0,1,1,0,0,0,0,-1.5833333333333333,-0.14142857142857143,0.0
O00933,48.0,대구,vip,app,식품,49900.0,2,99800.0,11.510933482289435,1,mid,4,0,1,0,0,0,1,0,0,0,0,1,0,1.0833333333333333,0.8571428571428571,1.0
O00934,24.0,경기,basic,web,패션,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,0,1,0,0,0,0,1,-0.9166666666666666,-0.2842857142857143,0.0
O00935,27.0,서울,vip,web,뷰티,9900.0,2,19800.0,9.893487720457795,1,low,4,0,0,0,1,0,0,1,0,0,1,0,0,-0.6666666666666666,-0.2857142857142857,1.0
O00936,41.0,서울,basic,app,패션,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,0,1,0,1,0,0,0,0,0,1,0.5,0.1442857142857143,0.0
O00937,37.0,서울,basic,web,뷰티,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,0,1,0,0,1,0,0,0.16666666666666666,-0.14142857142857143,0.0
O00938,43.0,대구,basic,web,가전,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,1,0,0,0,0,1,1,0,0,0,0,0.6666666666666666,0.2857142857142857,1.0
O00939,23.0,서울,silver,web,패션,19900.0,1,19900.0,9.898525260706313,0,low,2,0,0,0,1,0,0,1,0,0,0,0,1,-1.0,-0.2842857142857143,0.0
