order_id,customer_id,product_id,quantity,amount,channel,order_date
74586,C025570,P00141,2,49900.0,web,2025-04-25
74587,C013404,P00195,2,29900.0,app,2025-01-02
74588,C001933,P00188,1,9900.0,web,2025-03-09
74589,C048687,P00558,1,29900.0,web,2025-04-20
74590,C017335,P00728,2,89900.0,web,2025-03-19
74591,C027071,P00725,1,29900.0,app,2025-01-14
74592,C037584,P00865,1,129900.0,web,2025-03-19
74593,C038439,P00219,1,89900.0,web,2025-04-25
74594,C035904,P00395,2,49900.0,app,2025-03-08
74595,C044966,P00822,1,129900.0,web,2025-03-29
74596,C046658,P00271,2,9900.0,app,2025-02-01
74597,C003394,P00379,1,19900.0,app,2025-04-02
74598,C016041,P00110,2,9900.0,app,2025-04-28
74599,C028233,P00834,2,9900.0,web,2025-03-03
74600,C045788,P00807,3,49900.0,web,2025-01-03
74601,C033473,P00538,3,49900.0,web,2025-03-28
74602,C025592,P00140,2,49900.0,web,2025-04-24
74603,C044290,P00853,1,129900.0,web,2025-02-16
74604,C003604,P00607,1,49900.0,app,2025-04-14
74605,C012315,P00847,1,29900.0,app,2025-03-07
74606,C015297,P00575,1,89900.0,web,2025-04-05
74607,C040431,P00767,3,89900.0,web,2025-02-05
74608,C011671,P00606,2,29900.0,web,2025-03-06
74609,C036130,P00804,1,49900.0,app,2025-04-16
74610,C022345,P00532,2,19900.0,app,2025-02-18
74611,C002471,P00599,3,89900.0,web,2025-04-17
74612,C015129,P00746,1,9900.0,web,2025-04-20
74613,C009987,P00182,2,29900.0,web,2025-01-31
74614,C029818,P00435,3,49900.0,web,2025-02-21
74615,C017954,P00026,2,19900.0,app,2025-03-05
74616,C020843,P00138,2,19900.0,web,2025-02-21
74617,C018262,P00675,2,89900.0,app,2025-01-30
74618,C028042,P00750,1,89900.0,app,2025-02-14
74619,C043323,P00390,2,29900.0,app,2025-02-04
74620,C011454,P00111,1,89900.0,web,2025-01-01
74621,C036006,P00628,2,9900.0,app,2025-04-25
74622,C015158,P00391,1,89900.0,web,2025-01-02
74623,C048357,P00173,1,29900.0,web,2025-03-23
74624,C017953,P00674,1,49900.0,web,2025-04-29
74625,C030534,P00527,2,9900.0,app,2025-04-28
74626,C039235,P00328,3,89900.0,app,2025-03-25
74627,C012228,P00845,1,29900.0,web,2025-02-27
74628,C031814,P00092,1,49900.0,app,2025-03-23
74629,C011245,P00333,1,9900.0,app,2025-02-03
74630,C015331,P00611,2,49900.0,app,2025-04-10
74631,C028618,P00775,3,49900.0,app,2025-03-23
74632,C017876,P00428,1,29900.0,app,2025-03-25
74633,C024237,P00049,3,29900.0,app,2025-01-19
74634,C015517,P00817,1,89900.0,web,2025-03-22
74635,C014219,P00605,1,19900.0,web,2025-03-19
74636,C005514,P00004,2,49900.0,web,2025-02-28
74637,C035936,P00148,1,29900.0,web,2025-03-23
74638,C019065,P00539,2,49900.0,app,2025-04-02
74639,C032150,P00237,2,129900.0,web,2025-03-24
74640,C046633,P00046,2,89900.0,app,2025-02-09
74641,C048511,P00775,3,29900.0,app,2025-04-29
74642,C015841,P00756,1,9900.0,app,2025-02-02
74643,C043139,P00300,2,19900.0,app,2025-03-13
74644,C007394,P00669,2,129900.0,web,2025-02-06
74645,C014994,P00900,2,89900.0,web,2025-04-11
74646,C043805,P00900,3,29900.0,app,2025-02-19
74647,C040220,P00356,3,89900.0,web,2025-01-01
74648,C019802,P00868,1,49900.0,web,2025-01-02
74649,C012406,P00140,3,129900.0,web,2025-04-17
74650,C023497,P00985,1,29900.0,app,2025-02-07
74651,C001004,P00188,1,49900.0,app,2025-03-15
74652,C007554,P00182,1,29900.0,web,2025-04-22
74653,C042529,P00831,2,19900.0,web,2025-02-17
74654,C005436,P00070,2,129900.0,web,2025-04-10
74655,C007528,P00288,2,9900.0,app,2025-04-18
74656,C033015,P00462,1,49900.0,app,2025-01-10
74657,C027792,P00300,2,89900.0,app,2025-03-11
74658,C030624,P00280,2,29900.0,app,2025-04-15
74659,C026369,P00708,1,9900.0,web,2025-04-10
74660,C028459,P00765,2,9900.0,web,2025-02-03
74661,C031249,P00864,1,19900.0,web,2025-01-05
74662,C023051,P00998,2,19900.0,web,2025-01-27
74663,C009552,P00954,1,19900.0,web,2025-04-23
74664,C045489,P00559,2,89900.0,web,2025-03-06
74665,C048243,P00956,1,9900.0,web,2025-03-01
74666,C043763,P00888,2,19900.0,web,2025-01-04
74667,C019658,P00839,2,29900.0,app,2025-03-19
74668,C027319,P00197,1,9900.0,app,2025-04-04
74669,C043708,P00137,2,9900.0,app,2025-01-21
74670,C033609,P00618,1,29900.0,app,2025-03-26
74671,C003916,P00344,3,19900.0,app,2025-04-29
74672,C024473,P00486,3,129900.0,web,2025-04-11
74673,C019303,P00669,1,129900.0,app,2025-03-21
74674,C011716,P00213,3,29900.0,app,2025-01-12
74675,C010216,P00636,1,49900.0,app,2025-02-01
74676,C011271,P00353,1,129900.0,app,2025-01-22
74677,C015019,P00226,2,19900.0,app,2025-02-26
74678,C007162,P00727,1,49900.0,web,2025-02-25
74679,C037153,P00362,2,129900.0,app,2025-01-01
74680,C042563,P00695,1,9900.0,app,2025-04-06
74681,C021699,P00081,2,9900.0,app,2025-02-11
74682,C036978,P00920,1,19900.0,web,2025-04-19
74683,C007439,P00733,2,29900.0,app,2025-04-05
74684,C023144,P00631,2,89900.0,web,2025-01-14
74685,C043775,P00477,1,29900.0,app,2025-03-03
74686,C023321,P00488,1,89900.0,app,2025-03-14
74687,C044614,P00242,1,129900.0,app,2025-03-29
74688,C039835,P00607,2,129900.0,app,2025-01-26
74689,C004360,P00339,1,19900.0,app,2025-02-22
74690,C038846,P00637,2,9900.0,web,2025-04-20
74691,C023029,P00728,1,129900.0,app,2025-04-18
74692,C038863,P00193,1,89900.0,app,2025-03-20
74693,C030308,P00639,3,19900.0,app,2025-04-15
74694,C000626,P00113,2,49900.0,web,2025-04-06
74695,C038305,P00192,2,89900.0,web,2025-02-25
74696,C042720,P00183,1,129900.0,app,2025-04-09
74697,C020682,P00324,1,49900.0,app,2025-03-01
74698,C026053,P00961,1,19900.0,app,2025-03-18
74699,C011092,P00491,1,29900.0,app,2025-04-16
74700,C017008,P00787,3,9900.0,app,2025-04-25
74701,C048466,P00239,1,49900.0,app,2025-04-13
74702,C038770,P00502,2,49900.0,app,2025-01-30
74703,C034931,P00053,2,129900.0,app,2025-02-28
74704,C031705,P00144,2,89900.0,web,2025-03-21
74705,C005393,P00311,1,19900.0,app,2025-04-12
74706,C019442,P00830,2,9900.0,app,2025-03-04
74707,C006434,P00607,2,29900.0,web,2025-02-15
74708,C036295,P00514,2,49900.0,web,2025-01-11
74709,C005483,P00847,3,89900.0,app,2025-04-09
74710,C029885,P00945,1,29900.0,web,2025-01-08
74711,C010754,P00611,1,89900.0,app,2025-03-30
74712,C008629,P00601,2,29900.0,web,2025-03-28
74713,C045934,P00797,3,29900.0,app,2025-02-20
74714,C027178,P00304,1,29900.0,app,2025-02-04
74715,C041854,P00572,1,49900.0,web,2025-03-14
74716,C002452,P00646,1,9900.0,web,2025-03-13
74717,C032784,P00649,1,29900.0,web,2025-03-30
74718,C035690,P00241,2,9900.0,web,2025-01-15
74719,C027270,P00916,1,19900.0,web,2025-01-11
74720,C007055,P00320,1,129900.0,web,2025-03-18
74721,C023747,P00209,3,29900.0,web,2025-04-29
74722,C009524,P00566,1,89900.0,app,2025-01-28
74723,C008365,P00972,2,49900.0,app,2025-04-15
74724,C014769,P00485,1,129900.0,web,2025-03-10
74725,C037002,P00612,1,19900.0,app,2025-04-10
74726,C036680,P00174,1,89900.0,app,2025-02-10
74727,C012186,P00406,1,89900.0,app,2025-03-21
74728,C034727,P00318,2,29900.0,app,2025-03-25
74729,C035130,P00308,2,49900.0,app,2025-04-27
74730,C012345,P00338,1,19900.0,app,2025-04-21
74731,C014658,P00118,1,29900.0,web,2025-03-23
74732,C010985,P00543,1,19900.0,web,2025-04-09
74733,C006399,P00436,1,89900.0,app,2025-04-30
74734,C049974,P00491,3,19900.0,web,2025-01-05
74735,C036353,P00716,2,29900.0,web,2025-02-27
74736,C021808,P00250,1,29900.0,app,2025-02-12
74737,C000567,P00045,2,9900.0,app,2025-01-16
74738,C037695,P00753,2,19900.0,app,2025-02-21
74739,C007273,P00578,2,129900.0,app,2025-02-05
74740,C017614,P00022,1,9900.0,web,2025-01-21
74741,C026994,P00440,1,129900.0,app,2025-02-10
74742,C017637,P00984,1,49900.0,web,2025-01-23
74743,C007337,P00416,1,19900.0,app,2025-03-07
74744,C022127,P00450,1,129900.0,web,2025-01-05
74745,C023329,P00336,2,19900.0,app,2025-03-23
74746,C000979,P00419,1,129900.0,app,2025-03-22
74747,C027463,P00310,3,9900.0,web,2025-04-10
74748,C044082,P00135,1,89900.0,app,2025-03-24
74749,C049107,P00143,2,29900.0,web,2025-01-10
74750,C045217,P00873,1,89900.0,web,2025-04-11
74751,C038984,P00358,1,29900.0,app,2025-03-05
74752,C048114,P00327,1,29900.0,app,2025-02-05
74753,C033925,P00115,2,19900.0,web,2025-02-10
74754,C010321,P00890,3,9900.0,app,2025-04-19
74755,C036603,P00857,1,9900.0,app,2025-03-22
74756,C011246,P00252,2,89900.0,app,2025-03-20
74757,C027281,P00357,1,9900.0,app,2025-03-07
74758,C033796,P00461,1,49900.0,web,2025-04-04
74759,C038287,P00108,1,129900.0,app,2025-03-10
74760,C031791,P00973,1,129900.0,app,2025-04-02
74761,C009136,P00871,1,129900.0,web,2025-01-27
74762,C019464,P00550,2,19900.0,app,2025-02-19
74763,C023382,P00985,3,29900.0,web,2025-04-15
74764,C005157,P00944,1,9900.0,app,2025-02-09
74765,C021467,P00790,2,89900.0,app,2025-03-24
74766,C012737,P00926,1,29900.0,web,2025-04-07
74767,C011845,P00834,1,129900.0,app,2025-01-11
74768,C018433,P00278,3,9900.0,app,2025-02-03
74769,C014496,P00819,2,49900.0,web,2025-01-28
74770,C038838,P00531,1,19900.0,app,2025-04-30
74771,C002950,P00572,1,129900.0,web,2025-02-27
74772,C006562,P00008,1,29900.0,app,2025-01-08
74773,C038582,P00283,1,89900.0,web,2025-03-30
74774,C015137,P00375,2,89900.0,app,2025-03-04
74775,C032737,P00446,2,19900.0,web,2025-04-23
74776,C013618,P00706,2,49900.0,web,2025-03-09
74777,C039871,P00163,1,29900.0,app,2025-01-05
74778,C027121,P00478,1,89900.0,app,2025-03-27
74779,C031561,P00983,1,89900.0,web,2025-02-22
74780,C007501,P00142,1,19900.0,web,2025-01-27
74781,C037357,P00732,1,129900.0,web,2025-03-02
74782,C043484,P00685,2,129900.0,app,2025-02-04
74783,C028337,P00519,2,19900.0,web,2025-04-29
74784,C043087,P00240,1,129900.0,app,2025-04-10
74785,C026783,P00106,2,19900.0,app,2025-03-03
74786,C036245,P00493,2,89900.0,web,2025-02-08
74787,C036119,P00078,3,49900.0,web,2025-03-29
74788,C017579,P00922,2,49900.0,web,2025-04-21
74789,C022478,P00082,1,89900.0,web,2025-02-17
74790,C048357,P00919,2,49900.0,app,2025-02-23
74791,C016588,P00976,2,129900.0,app,2025-03-09
74792,C015986,P00267,1,19900.0,app,2025-02-08
74793,C028299,P00735,1,129900.0,web,2025-01-21
74794,C038112,P00791,1,9900.0,app,2025-02-22
74795,C049096,P00636,2,49900.0,web,2025-04-28
74796,C028858,P00227,3,9900.0,app,2025-04-29
74797,C030433,P00614,2,129900.0,web,2025-03-30
74798,C018030,P00465,2,9900.0,web,2025-01-19
74799,C003608,P00651,1,29900.0,app,2025-02-19
74800,C039320,P00238,1,49900.0,app,2025-02-23
74801,C043862,P00404,1,19900.0,app,2025-01-15
74802,C032803,P00364,2,129900.0,app,2025-02-16
74803,C043837,P00320,1,9900.0,app,2025-04-05
74804,C049275,P00906,1,9900.0,app,2025-03-05
74805,C015715,P00869,1,129900.0,web,2025-03-19
74806,C020375,P00112,1,89900.0,app,2025-02-27
74807,C010937,P00013,1,89900.0,web,2025-01-14
74808,C016432,P00307,1,9900.0,app,2025-02-08
74809,C041193,P00960,2,129900.0,web,2025-02-16
74810,C040282,P00350,1,19900.0,web,2025-02-20
74811,C027116,P00150,2,29900.0,app,2025-04-27
74812,C031264,P00588,1,89900.0,web,2025-04-08
74813,C022044,P00372,1,89900.0,app,2025-03-23
74814,C006512,P00498,1,9900.0,app,2025-04-15
74815,C036651,P00817,1,19900.0,app,2025-02-28
74816,C028263,P00879,2,19900.0,web,2025-04-16
74817,C036882,P00718,1,19900.0,web,2025-02-18
74818,C005342,P00584,2,49900.0,app,2025-02-20
74819,C039339,P00098,2,49900.0,app,2025-02-18
74820,C010507,P00578,1,129900.0,web,2025-04-02
74821,C045966,P00375,1,29900.0,app,2025-01-25
74822,C024993,P00205,1,129900.0,app,2025-03-14
74823,C008844,P00581,2,9900.0,app,2025-04-05
74824,C033360,P00399,1,49900.0,web,2025-03-14
74825,C043207,P00401,2,29900.0,app,2025-04-03
74826,C037388,P00799,1,9900.0,app,2025-02-06
74827,C039373,P00064,2,29900.0,web,2025-01-29
74828,C048087,P00601,1,19900.0,app,2025-04-10
74829,C010890,P00355,1,29900.0,web,2025-01-18
74830,C026541,P00994,2,9900.0,web,2025-01-19
74831,C030307,P00014,2,129900.0,app,2025-03-30
74832,C023204,P00412,2,129900.0,app,2025-01-21
74833,C028736,P00517,1,89900.0,web,2025-02-20
74834,C018279,P00584,1,29900.0,app,2025-01-21
74835,C045063,P00618,2,89900.0,web,2025-04-04
74836,C017200,P00495,1,9900.0,web,2025-03-01
74837,C039102,P00872,1,29900.0,app,2025-01-19
74838,C017064,P00121,2,129900.0,app,2025-03-27
74839,C039003,P00687,1,89900.0,web,2025-02-28
74840,C008916,P00814,1,129900.0,app,2025-01-11
74841,C016239,P00619,1,49900.0,app,2025-04-17
74842,C039736,P00907,3,29900.0,web,2025-04-15
74843,C002781,P00995,3,49900.0,web,2025-02-07
74844,C044343,P00316,3,129900.0,web,2025-03-17
74845,C024739,P00574,1,129900.0,web,2025-03-03
74846,C035104,P00629,2,89900.0,app,2025-01-16
74847,C039272,P00273,2,49900.0,app,2025-01-19
74848,C046298,P00963,1,19900.0,web,2025-03-26
74849,C034432,P00932,2,19900.0,app,2025-01-13
74850,C002906,P00673,1,129900.0,web,2025-03-20
74851,C007601,P00874,1,89900.0,web,2025-04-13
74852,C017731,P00465,3,19900.0,app,2025-04-26
74853,C038954,P00142,1,29900.0,web,2025-03-24
74854,C013820,P00619,1,19900.0,app,2025-04-01
74855,C022183,P00586,1,29900.0,app,2025-04-13
74856,C003878,P00614,2,9900.0,app,2025-02-18
74857,C005025,P00474,1,49900.0,web,2025-01-03
74858,C013017,P00804,2,29900.0,app,2025-02-17
74859,C049929,P00984,3,89900.0,app,2025-01-03
74860,C018674,P00782,1,129900.0,app,2025-03-18
74861,C037451,P00110,3,129900.0,app,2025-04-29
74862,C026198,P00730,1,29900.0,app,2025-02-11
74863,C017737,P00717,1,19900.0,app,2025-01-23
74864,C014907,P00565,1,129900.0,web,2025-03-26
74865,C040019,P00317,1,89900.0,app,2025-01-14
74866,C032771,P00146,3,9900.0,app,2025-01-16
74867,C017356,P00422,1,89900.0,app,2025-01-20
74868,C016541,P00688,1,89900.0,app,2025-04-19
74869,C019589,P00823,2,19900.0,web,2025-03-26
74870,C035532,P00291,1,19900.0,web,2025-01-11
74871,C035560,P00892,2,9900.0,app,2025-03-30
74872,C003624,P00297,3,89900.0,web,2025-02-01
74873,C006642,P00838,1,29900.0,app,2025-01-08
74874,C040244,P00140,1,129900.0,app,2025-04-28
74875,C033328,P00198,2,29900.0,app,2025-04-07
74876,C037934,P00048,2,89900.0,web,2025-02-20
74877,C048702,P00349,1,129900.0,app,2025-01-02
74878,C046356,P00683,2,49900.0,app,2025-03-11
74879,C019327,P00068,2,19900.0,web,2025-02-16
74880,C025891,P00946,2,89900.0,web,2025-03-02
74881,C009157,P00760,3,9900.0,app,2025-03-18
74882,C009398,P00139,3,89900.0,app,2025-03-26
74883,C023639,P00695,2,89900.0,web,2025-03-16
74884,C044180,P00718,1,29900.0,web,2025-03-29
74885,C019456,P00991,3,129900.0,app,2025-03-30
74886,C021178,P00405,2,9900.0,app,2025-03-23
74887,C013106,P00153,3,129900.0,app,2025-03-18
74888,C004391,P00680,1,19900.0,app,2025-01-27
74889,C018152,P00016,3,29900.0,web,2025-03-26
74890,C033447,P00854,2,29900.0,app,2025-02-28
74891,C042251,P00091,2,9900.0,app,2025-03-23
74892,C007208,P00538,3,9900.0,web,2025-01-23
74893,C008032,P00326,3,89900.0,app,2025-01-08
74894,C029856,P00709,1,129900.0,app,2025-04-18
74895,C049076,P00601,1,89900.0,app,2025-02-12
74896,C015227,P00309,1,129900.0,web,2025-01-25
74897,C037130,P00317,1,129900.0,app,2025-03-27
74898,C006361,P00135,1,49900.0,app,2025-01-03
74899,C005657,P00022,1,49900.0,web,2025-03-17
74900,C020726,P00219,3,129900.0,app,2025-01-18
74901,C030899,P00350,2,49900.0,web,2025-01-01
74902,C003575,P00887,1,19900.0,web,2025-02-28
74903,C039458,P00948,2,19900.0,web,2025-03-03
74904,C039700,P00585,1,49900.0,web,2025-03-06
74905,C046126,P00087,1,129900.0,web,2025-02-04
74906,C038672,P00888,2,29900.0,app,2025-03-24
74907,C047433,P00710,2,29900.0,app,2025-03-07
74908,C017182,P00280,2,89900.0,app,2025-04-15
74909,C018002,P00831,1,29900.0,web,2025-01-14
74910,C040991,P00507,2,9900.0,app,2025-02-26
74911,C024906,P00235,1,9900.0,web,2025-04-03
74912,C005444,P00982,3,29900.0,web,2025-03-21
74913,C037443,P00745,2,19900.0,web,2025-04-21
74914,C029935,P00009,1,19900.0,web,2025-02-23
74915,C015907,P00293,2,29900.0,app,2025-03-09
74916,C026250,P00174,1,9900.0,web,2025-03-09
74917,C018935,P00370,1,29900.0,app,2025-02-12
74918,C034052,P00785,3,29900.0,app,2025-01-27
74919,C045422,P00284,2,89900.0,app,2025-03-26
74920,C039352,P00539,1,9900.0,app,2025-02-23
74921,C025825,P00869,3,19900.0,app,2025-03-22
74922,C020294,P00788,1,19900.0,web,2025-01-11
74923,C035159,P00303,1,9900.0,web,2025-01-25
74924,C015068,P00102,1,29900.0,app,2025-01-02
74925,C006346,P00221,2,129900.0,app,2025-02-02
74926,C010078,P00568,1,19900.0,app,2025-04-08
74927,C044520,P00081,2,19900.0,web,2025-03-27
74928,C017675,P00519,3,29900.0,app,2025-01-11
74929,C014667,P00746,1,29900.0,app,2025-03-22
74930,C047241,P00894,1,49900.0,app,2025-02-28
74931,C037654,P00596,3,29900.0,web,2025-03-07
74932,C027807,P00593,2,19900.0,web,2025-01-16
74933,C037149,P00708,2,49900.0,app,2025-04-15
74934,C021457,P00641,2,129900.0,web,2025-01-21
74935,C029371,P00498,2,49900.0,app,2025-01-04
74936,C019152,P00526,1,9900.0,app,2025-01-11
74937,C017839,P00561,2,129900.0,app,2025-02-16
74938,C046926,P00795,2,49900.0,app,2025-01-07
74939,C048981,P00089,1,129900.0,web,2025-01-26
74940,C010646,P00938,2,29900.0,web,2025-03-05
74941,C044820,P00016,3,19900.0,app,2025-01-24
74942,C003693,P00155,1,49900.0,app,2025-02-16
74943,C012856,P00451,1,129900.0,web,2025-02-13
74944,C017433,P00103,1,19900.0,app,2025-03-10
74945,C004773,P00595,1,49900.0,app,2025-03-24
74946,C040906,P00996,3,129900.0,app,2025-04-26
74947,C004277,P00224,1,89900.0,app,2025-04-07
74948,C025121,P00969,1,19900.0,web,2025-01-23
74949,C021298,P00374,1,129900.0,web,2025-02-13
74950,C025920,P00084,2,29900.0,app,2025-02-11
74951,C030895,P00792,2,29900.0,web,2025-03-22
74952,C010057,P00182,2,19900.0,web,2025-04-09
74953,C025731,P00815,1,19900.0,app,2025-01-09
74954,C011088,P00319,2,129900.0,web,2025-04-13
74955,C048642,P00406,2,129900.0,app,2025-02-14
74956,C046194,P00810,1,29900.0,web,2025-01-29
74957,C024925,P00678,1,129900.0,app,2025-02-05
74958,C012967,P00260,1,9900.0,app,2025-02-15
74959,C022349,P00891,1,29900.0,app,2025-04-30
74960,C038764,P00194,2,49900.0,app,2025-02-08
74961,C046961,P00564,1,19900.0,app,2025-02-03
74962,C025886,P00101,1,9900.0,app,2025-02-22
74963,C004840,P00658,1,19900.0,app,2025-02-08
74964,C040681,P00413,3,129900.0,web,2025-03-17
74965,C046697,P00350,2,9900.0,app,2025-02-19
74966,C047468,P00783,2,9900.0,web,2025-04-12
74967,C022208,P00216,1,129900.0,app,2025-01-12
74968,C003575,P00197,1,129900.0,web,2025-01-07
74969,C024464,P00662,3,29900.0,web,2025-01-22
74970,C016556,P00347,3,129900.0,web,2025-04-08
74971,C044603,P00595,1,19900.0,web,2025-02-22
74972,C004735,P00691,1,89900.0,app,2025-01-09
74973,C012508,P00183,2,129900.0,web,2025-03-03
74974,C048676,P00646,1,9900.0,app,2025-02-19
74975,C028612,P00256,2,9900.0,web,2025-03-26
74976,C035179,P00260,1,89900.0,web,2025-04-23
74977,C028827,P00933,1,19900.0,web,2025-01-03
74978,C042894,P00256,1,89900.0,app,2025-03-18
74979,C010215,P00635,1,9900.0,app,2025-02-06
74980,C042011,P00934,2,29900.0,app,2025-04-04
74981,C041063,P00456,1,129900.0,web,2025-03-09
74982,C032457,P00261,1,29900.0,web,2025-01-06
74983,C026022,P00497,1,129900.0,app,2025-01-11
74984,C035136,P00695,2,29900.0,app,2025-02-25
74985,C001330,P00908,2,89900.0,app,2025-02-22
74986,C048272,P00971,3,129900.0,app,2025-03-24
74987,C040287,P00930,2,49900.0,app,2025-04-07
74988,C036400,P00237,1,49900.0,app,2025-03-21
74989,C012608,P00196,1,19900.0,web,2025-02-12
74990,C048010,P00008,2,49900.0,web,2025-03-08
74991,C026068,P00452,1,19900.0,web,2025-04-24
74992,C042331,P00670,2,89900.0,app,2025-03-10
74993,C036184,P00047,2,89900.0,web,2025-02-04
74994,C043034,P00357,1,89900.0,web,2025-01-14
74995,C016115,P00458,1,89900.0,app,2025-02-06
74996,C034782,P00677,1,89900.0,app,2025-03-30
74997,C032315,P00176,2,49900.0,web,2025-03-23
74998,C043018,P00891,1,29900.0,app,2025-03-01
74999,C001361,P00336,2,49900.0,web,2025-01-14
75000,C014037,P00429,1,19900.0,app,2025-02-16
75001,C027955,P00307,1,9900.0,app,2025-03-30
75002,C019584,P00230,2,89900.0,app,2025-01-01
75003,C046465,P00019,2,19900.0,app,2025-02-18
75004,C008484,P00438,2,29900.0,app,2025-03-31
75005,C035141,P00222,1,19900.0,app,2025-03-30
75006,C000192,P00848,2,89900.0,app,2025-01-25
75007,C010119,P00284,1,29900.0,web,2025-03-21
75008,C010585,P00223,1,129900.0,web,2025-01-20
75009,C040574,P00916,2,49900.0,app,2025-03-12
75010,C042034,P00446,1,129900.0,web,2025-04-26
75011,C031721,P00165,1,89900.0,web,2025-04-21
75012,C032655,P00171,2,29900.0,web,2025-02-10
75013,C035128,P00132,3,29900.0,app,2025-03-16
75014,C039021,P00110,2,129900.0,web,2025-03-22
75015,C018919,P00767,2,19900.0,app,2025-03-19
75016,C019564,P00769,2,29900.0,web,2025-03-28
75017,C026070,P00208,2,29900.0,app,2025-01-21
75018,C043837,P00372,2,29900.0,app,2025-02-26
75019,C017250,P00869,1,29900.0,app,2025-01-19
75020,C028138,P00814,3,49900.0,web,2025-02-10
75021,C031737,P00739,2,49900.0,web,2025-01-13
75022,C009829,P00387,2,89900.0,web,2025-01-15
75023,C048776,P00093,3,29900.0,app,2025-01-01
75024,C016248,P00830,1,49900.0,app,2025-03-17
75025,C022478,P00373,3,49900.0,app,2025-03-05
75026,C020727,P00800,1,29900.0,app,2025-02-25
75027,C049668,P00921,2,49900.0,app,2025-01-22
75028,C044104,P00400,3,9900.0,app,2025-02-07
75029,C010784,P00417,3,9900.0,web,2025-01-17
75030,C035593,P00211,2,129900.0,web,2025-02-24
75031,C028032,P00038,2,29900.0,app,2025-03-14
75032,C029065,P00653,1,129900.0,app,2025-01-14
75033,C020980,P00748,1,29900.0,app,2025-04-06
75034,C041032,P00503,1,49900.0,app,2025-03-07
75035,C032382,P00614,1,19900.0,app,2025-01-18
75036,C028478,P00513,1,89900.0,web,2025-02-13
75037,C014076,P00984,1,29900.0,app,2025-01-26
75038,C043223,P00614,1,29900.0,web,2025-01-07
75039,C046772,P00048,1,9900.0,app,2025-03-25
75040,C035341,P00257,3,19900.0,app,2025-03-29
75041,C037288,P00729,1,89900.0,app,2025-04-24
75042,C020703,P00378,1,9900.0,app,2025-02-22
75043,C035773,P00186,1,89900.0,web,2025-01-13
75044,C013850,P00844,1,49900.0,web,2025-01-06
75045,C000994,P00607,1,9900.0,app,2025-03-04
75046,C044358,P00200,2,129900.0,app,2025-01-23
75047,C032769,P00322,3,129900.0,app,2025-02-09
75048,C003103,P00684,2,49900.0,app,2025-03-31
75049,C002504,P00664,2,29900.0,app,2025-01-07
75050,C007678,P00400,2,19900.0,app,2025-04-07
75051,C032453,P00179,1,49900.0,app,2025-03-23
75052,C009991,P00753,1,129900.0,app,2025-01-04
75053,C001590,P00328,1,9900.0,web,2025-03-28
75054,C034893,P00450,1,19900.0,app,2025-02-20
75055,C018394,P00164,3,89900.0,web,2025-04-19
75056,C010700,P00399,1,9900.0,app,2025-01-01
75057,C037784,P00472,2,9900.0,web,2025-02-25
75058,C037619,P00801,2,49900.0,web,2025-04-09
75059,C039659,P00197,1,9900.0,app,2025-04-23
75060,C035829,P00997,2,49900.0,web,2025-01-26
75061,C021203,P00724,1,9900.0,web,2025-03-16
75062,C033103,P00624,2,9900.0,app,2025-01-29
75063,C012699,P00716,2,49900.0,web,2025-01-29
75064,C031874,P00784,2,19900.0,web,2025-02-06
75065,C026875,P00605,1,49900.0,web,2025-02-21
75066,C044482,P00355,1,89900.0,app,2025-03-01
75067,C038502,P00336,1,49900.0,web,2025-04-24
75068,C023988,P00696,2,9900.0,app,2025-01-17
75069,C031296,P00267,1,19900.0,web,2025-01-20
75070,C026168,P00628,2,129900.0,web,2025-03-21
75071,C036413,P00269,1,89900.0,app,2025-02-08
75072,C033351,P00391,1,129900.0,app,2025-01-04
75073,C035682,P00575,1,9900.0,web,2025-04-17
75074,C039556,P00652,1,29900.0,web,2025-04-11
75075,C026032,P00294,3,9900.0,app,2025-03-15
75076,C044490,P00184,1,29900.0,web,2025-04-08
75077,C018757,P00242,2,9900.0,app,2025-01-14
75078,C010462,P00902,3,49900.0,app,2025-02-05
75079,C025449,P00348,3,19900.0,app,2025-03-31
75080,C021916,P00907,3,9900.0,web,2025-03-07
75081,C025989,P00682,2,29900.0,web,2025-04-30
75082,C005202,P00176,3,29900.0,web,2025-02-05
75083,C044459,P00774,3,89900.0,app,2025-04-18
75084,C011319,P00008,1,9900.0,app,2025-02-21
75085,C043431,P00832,2,49900.0,app,2025-01-14
75086,C000724,P00754,1,49900.0,app,2025-02-27
75087,C024123,P00260,1,9900.0,app,2025-02-14
75088,C040615,P00756,1,19900.0,web,2025-01-18
75089,C026298,P00398,1,19900.0,app,2025-02-19
75090,C043610,P00699,3,19900.0,web,2025-03-14
75091,C003860,P00288,2,89900.0,web,2025-01-29
75092,C036126,P00002,2,129900.0,app,2025-01-11
75093,C044790,P00180,1,29900.0,app,2025-02-23
75094,C036044,P00146,3,29900.0,web,2025-04-02
75095,C007422,P00753,1,29900.0,app,2025-04-05
75096,C041272,P00924,3,49900.0,app,2025-01-30
75097,C036587,P00032,2,49900.0,app,2025-01-05
75098,C039825,P00694,1,9900.0,web,2025-01-06
75099,C003937,P00056,2,129900.0,web,2025-02-23
75100,C037640,P00310,2,49900.0,web,2025-02-19
75101,C046439,P00576,3,49900.0,web,2025-02-11
75102,C036716,P00699,1,29900.0,web,2025-03-23
